Time,室内 TSP,室内 PM2.5,户外 TSP,户外 PM2.5,环境 PM2.5,室内 CO2,室内 NH3,室内 RH,室内 T,,,,
2021-06-27 01:00:00,212.6 ,130.6 ,268.8 ,136.0 ,67.0 ,609.1 ,1.1 ,99.7 ,22.3 ,,,,
2021-06-27 02:00:00,237.2 ,133.0 ,301.0 ,140.5 ,73.0 ,608.6 ,1.0 ,99.9 ,22.1 ,,,,
2021-06-27 07:00:00,145.9 ,91.9 ,123.1 ,84.8 ,74.0 ,557.9 ,0.6 ,96.5 ,24.0 ,,,,
2021-06-27 08:00:00,121.2 ,82.6 ,91.5 ,71.4 ,69.0 ,524.1 ,0.6 ,94.3 ,25.3 ,,,,
2021-06-27 09:00:00,111.1 ,81.5 ,84.6 ,67.7 ,59.0 ,508.0 ,0.1 ,86.5 ,27.5 ,,,,
2021-06-27 10:00:00,100.0 ,75.6 ,76.3 ,59.7 ,59.0 ,520.6 ,0.0 ,75.7 ,29.3 ,,,,
2021-06-27 11:00:00,99.9 ,71.5 ,68.0 ,56.2 ,58.0 ,520.8 ,0.0 ,69.4 ,30.2 ,,,,
2021-06-27 12:00:00,85.6 ,66.0 ,63.0 ,52.1 ,54.0 ,509.1 ,0.0 ,65.0 ,31.2 ,,,,
2021-06-27 13:00:00,87.1 ,64.2 ,67.0 ,50.9 ,50.0 ,493.2 ,0.0 ,59.9 ,32.0 ,,,,
2021-06-27 17:00:00,86.2 ,63.4 ,67.3 ,52.4 ,15.0 ,476.1 ,0.0 ,65.4 ,30.9 ,,,,
2021-06-27 19:00:00,90.8 ,62.6 ,74.5 ,57.1 ,26.0 ,505.3 ,0.0 ,74.6 ,28.9 ,,,,
2021-06-27 20:00:00,146.7 ,56.2 ,81.4 ,55.4 ,27.0 ,515.8 ,0.1 ,79.7 ,27.6 ,,,,
2021-06-27 21:00:00,158.3 ,71.6 ,119.1 ,73.5 ,33.0 ,590.2 ,1.1 ,87.0 ,26.1 ,,,,
2021-06-27 22:00:00,108.2 ,73.6 ,108.0 ,83.7 ,28.0 ,667.0 ,1.7 ,94.7 ,24.8 ,,,,
2021-06-27 23:00:00,98.9 ,71.4 ,112.7 ,88.8 ,40.0 ,636.1 ,2.1 ,94.9 ,24.5 ,,,,
2021-06-28 00:00:00,112.2 ,84.9 ,130.9 ,94.2 ,63.0 ,672.2 ,2.5 ,97.5 ,23.4 ,,,,
2021-06-28 12:00:00,80.4 ,49.2 ,56.0 ,41.6 ,29.0 ,475.9 ,0.0 ,60.7 ,31.7 ,,,,
2021-06-28 13:00:00,66.2 ,44.1 ,143.1 ,36.6 ,21.0 ,482.4 ,0.1 ,53.2 ,32.9 ,,,,
2021-06-28 14:00:00,65.0 ,36.6 ,212.8 ,30.1 ,16.0 ,472.0 ,0.0 ,49.3 ,33.0 ,,,,
2021-06-28 18:00:00,103.5 ,66.3 ,85.7 ,56.3 ,69.0 ,540.6 ,0.4 ,73.6 ,29.7 ,,,,
2021-06-28 19:00:00,205.9 ,68.5 ,85.4 ,59.8 ,59.0 ,558.2 ,0.9 ,82.2 ,28.3 ,,,,
2021-06-28 20:00:00,120.5 ,51.6 ,79.0 ,50.0 ,36.0 ,594.0 ,1.0 ,82.1 ,27.3 ,,,,
2021-06-28 21:00:00,129.0 ,58.7 ,79.0 ,57.6 ,46.0 ,609.9 ,1.3 ,86.8 ,26.5 ,,,,
2021-06-28 22:00:00,110.2 ,75.2 ,106.3 ,74.9 ,67.0 ,583.6 ,1.5 ,93.0 ,26.0 ,,,,
2021-06-28 23:00:00,111.9 ,69.9 ,94.0 ,69.0 ,49.0 ,545.7 ,1.3 ,94.9 ,25.8 ,,,,
2021-06-29 00:00:00,140.6 ,85.2 ,129.1 ,85.2 ,62.0 ,533.1 ,1.1 ,95.4 ,25.2 ,,,,
2021-06-29 01:00:00,113.1 ,74.5 ,107.9 ,74.1 ,53.0 ,563.3 ,1.2 ,95.2 ,25.1 ,,,,
2021-06-29 02:00:00,84.2 ,59.5 ,86.1 ,59.2 ,44.0 ,568.3 ,1.1 ,95.3 ,24.9 ,,,,
2021-06-29 03:00:00,119.7 ,74.5 ,133.2 ,75.4 ,44.0 ,557.9 ,1.2 ,98.1 ,24.2 ,,,,
2021-06-29 04:00:00,135.8 ,76.9 ,155.7 ,76.2 ,50.0 ,553.9 ,1.2 ,98.8 ,24.2 ,,,,
2021-06-29 05:00:00,128.6 ,73.8 ,137.9 ,71.5 ,49.0 ,547.6 ,1.2 ,98.7 ,24.2 ,,,,
2021-06-29 06:00:00,121.9 ,65.6 ,108.4 ,60.4 ,42.0 ,522.9 ,0.9 ,98.6 ,24.3 ,,,,
2021-06-29 07:00:00,121.1 ,68.7 ,103.3 ,61.1 ,39.0 ,515.7 ,0.8 ,97.1 ,25.3 ,,,,
2021-06-29 08:00:00,97.9 ,61.6 ,80.8 ,53.2 ,36.0 ,480.7 ,0.6 ,94.7 ,26.7 ,,,,
2021-06-29 09:00:00,91.6 ,54.9 ,64.7 ,48.4 ,29.0 ,486.2 ,0.3 ,91.9 ,27.5 ,,,,
2021-06-29 10:00:00,90.9 ,56.5 ,65.6 ,48.9 ,30.0 ,509.9 ,0.1 ,88.5 ,28.5 ,,,,
2021-06-29 11:00:00,136.3 ,72.9 ,117.0 ,63.7 ,34.0 ,491.7 ,0.0 ,89.1 ,28.3 ,,,,
2021-06-29 13:00:00,146.8 ,92.3 ,138.5 ,82.8 ,57.0 ,494.8 ,0.1 ,95.9 ,25.2 ,,,,
2021-06-29 14:00:00,141.2 ,84.7 ,135.1 ,79.5 ,54.0 ,505.6 ,0.3 ,95.9 ,28.2 ,,,,
2021-06-29 15:00:00,120.3 ,56.9 ,111.3 ,52.5 ,44.0 ,482.2 ,0.1 ,87.2 ,29.2 ,,,,
2021-06-29 16:00:00,175.5 ,77.7 ,199.3 ,70.1 ,45.0 ,509.9 ,0.8 ,99.4 ,25.8 ,,,,
2021-06-29 17:00:00,75.6 ,47.1 ,101.4 ,47.4 ,35.0 ,547.9 ,0.8 ,99.9 ,24.2 ,,,,
2021-06-29 18:00:00,77.4 ,48.0 ,84.6 ,47.9 ,20.0 ,589.5 ,0.8 ,99.9 ,24.9 ,,,,
2021-06-29 19:00:00,107.8 ,67.0 ,144.8 ,64.6 ,32.0 ,586.8 ,1.0 ,99.9 ,24.8 ,,,,
2021-06-29 20:00:00,133.1 ,80.7 ,176.0 ,78.1 ,38.0 ,603.7 ,1.1 ,99.9 ,24.6 ,,,,
2021-06-29 21:00:00,120.0 ,75.3 ,143.9 ,72.9 ,46.0 ,614.2 ,1.3 ,99.2 ,24.5 ,,,,
2021-06-29 22:00:00,165.8 ,85.7 ,223.7 ,80.3 ,46.0 ,605.8 ,1.5 ,99.9 ,24.2 ,,,,
2021-06-29 23:00:00,92.5 ,50.6 ,99.9 ,48.6 ,46.0 ,560.7 ,0.9 ,99.9 ,23.4 ,,,,
2021-06-30 00:00:00,98.5 ,53.6 ,242.7 ,57.1 ,25.0 ,535.0 ,0.6 ,99.9 ,22.7 ,,,,
2021-06-30 08:00:00,99.7 ,61.2 ,148.2 ,52.3 ,28.0 ,509.0 ,1.6 ,99.9 ,24.4 ,,,,
2021-06-30 09:00:00,100.2 ,62.1 ,78.3 ,53.5 ,28.0 ,530.5 ,0.9 ,99.9 ,25.7 ,,,,
2021-06-30 10:00:00,96.4 ,62.9 ,67.9 ,52.7 ,32.0 ,580.8 ,0.4 ,95.7 ,28.2 ,,,,
2021-06-30 11:00:00,101.8 ,58.3 ,57.6 ,49.2 ,35.0 ,543.8 ,0.3 ,88.6 ,29.6 ,,,,
2021-06-30 12:00:00,95.7 ,57.9 ,55.0 ,48.2 ,32.0 ,534.5 ,0.2 ,82.8 ,30.8 ,,,,
2021-06-30 17:00:00,104.9 ,67.1 ,78.0 ,59.5 ,35.0 ,587.0 ,1.0 ,89.3 ,29.5 ,,,,
2021-06-30 18:00:00,92.6 ,65.7 ,84.4 ,60.2 ,32.0 ,595.3 ,0.8 ,92.0 ,28.3 ,,,,
2021-06-30 19:00:00,97.9 ,62.1 ,77.0 ,58.1 ,34.0 ,593.3 ,1.1 ,94.5 ,27.4 ,,,,
2021-06-30 20:00:00,90.5 ,56.4 ,90.7 ,54.8 ,33.0 ,569.2 ,0.3 ,94.0 ,27.1 ,,,,
2021-06-30 21:00:00,73.5 ,51.3 ,85.2 ,53.3 ,31.0 ,626.5 ,1.2 ,95.8 ,26.3 ,,,,
2021-06-30 22:00:00,122.4 ,70.0 ,126.4 ,71.3 ,25.0 ,587.7 ,1.0 ,99.9 ,25.5 ,,,,
2021-06-30 23:00:00,32.2 ,25.6 ,36.4 ,23.8 ,39.0 ,511.3 ,0.3 ,77.2 ,26.5 ,,,,
2021-07-01 00:00:00,30.7 ,21.4 ,27.3 ,23.1 ,15.0 ,509.0 ,0.4 ,64.9 ,26.6 ,,,,
2021-07-01 01:00:00,94.5 ,56.6 ,89.8 ,59.7 ,12.0 ,616.3 ,1.6 ,98.2 ,24.2 ,,,,
2021-07-01 02:00:00,110.8 ,69.8 ,193.8 ,79.8 ,42.0 ,635.5 ,1.6 ,99.9 ,23.2 ,,,,
2021-07-01 03:00:00,158.5 ,93.4 ,522.1 ,111.2 ,47.0 ,659.8 ,1.6 ,99.9 ,22.6 ,,,,
2021-07-01 04:00:00,203.8 ,106.2 ,786.3 ,130.3 ,54.0 ,685.3 ,1.3 ,99.9 ,22.3 ,,,,
2021-07-01 05:00:00,174.6 ,102.1 ,559.8 ,125.3 ,59.0 ,672.2 ,0.9 ,99.9 ,22.7 ,,,,
2021-07-01 06:00:00,141.2 ,87.1 ,170.0 ,80.7 ,58.0 ,609.8 ,1.0 ,99.9 ,24.0 ,,,,
2021-07-01 07:00:00,84.9 ,52.3 ,82.9 ,46.6 ,50.0 ,558.7 ,0.2 ,95.3 ,25.9 ,,,,
2021-07-01 08:00:00,70.1 ,41.8 ,46.7 ,36.5 ,21.0 ,498.0 ,0.0 ,85.4 ,27.1 ,,,,
2021-07-01 09:00:00,55.4 ,33.1 ,42.1 ,28.9 ,19.0 ,495.5 ,0.0 ,72.0 ,28.7 ,,,,
2021-07-01 10:00:00,55.6 ,31.5 ,40.0 ,26.7 ,12.0 ,517.8 ,0.0 ,64.6 ,30.6 ,,,,
2021-07-01 11:00:00,52.5 ,31.2 ,38.1 ,27.1 ,10.0 ,502.5 ,0.0 ,61.9 ,31.2 ,,,,
2021-07-01 12:00:00,45.9 ,29.1 ,32.5 ,25.5 ,12.0 ,486.0 ,0.0 ,62.4 ,30.6 ,,,,
2021-07-01 13:00:00,48.7 ,30.2 ,35.3 ,27.5 ,11.0 ,531.7 ,0.1 ,74.6 ,29.3 ,,,,
2021-07-01 14:00:00,50.5 ,31.8 ,36.3 ,28.1 ,15.0 ,510.3 ,0.0 ,69.3 ,29.7 ,,,,
2021-07-01 15:00:00,66.7 ,33.0 ,49.7 ,30.6 ,13.0 ,487.0 ,0.0 ,73.8 ,28.3 ,,,,
2021-07-01 16:00:00,51.1 ,31.7 ,40.1 ,28.0 ,11.0 ,491.3 ,0.2 ,66.8 ,27.6 ,,,,
2021-07-01 17:00:00,46.4 ,26.0 ,32.8 ,22.4 ,11.0 ,517.2 ,0.0 ,63.6 ,29.4 ,,,,
2021-07-01 18:00:00,67.0 ,31.7 ,37.5 ,29.3 ,10.0 ,585.3 ,0.8 ,72.8 ,28.4 ,,,,
2021-07-01 19:00:00,31.2 ,4.3 ,35.3 ,4.6 ,11.0 ,528.3 ,0.6 ,94.7 ,22.0 ,,,,
2021-07-01 20:00:00,24.1 ,8.9 ,26.2 ,11.8 ,4.0 ,534.8 ,0.9 ,99.9 ,20.1 ,,,,
2021-07-01 21:00:00,15.8 ,5.1 ,12.1 ,5.7 ,3.0 ,546.2 ,1.2 ,99.9 ,20.0 ,,,,
2021-07-01 22:00:00,14.1 ,5.8 ,9.4 ,7.3 ,2.0 ,564.3 ,1.1 ,99.9 ,20.3 ,,,,
2021-07-01 23:00:00,19.5 ,12.2 ,16.3 ,16.7 ,2.0 ,600.0 ,1.4 ,99.9 ,20.1 ,,,,
2021-07-02 00:00:00,35.6 ,21.9 ,43.6 ,27.0 ,3.0 ,529.5 ,1.2 ,99.9 ,19.2 ,,,,
2021-07-02 01:00:00,50.7 ,27.8 ,51.0 ,32.8 ,5.0 ,589.7 ,1.5 ,99.9 ,19.2 ,,,,
2021-07-02 02:00:00,53.6 ,38.8 ,111.0 ,47.1 ,7.0 ,617.2 ,1.6 ,99.9 ,19.0 ,,,,
2021-07-02 03:00:00,62.5 ,48.0 ,294.4 ,67.7 ,8.0 ,634.2 ,1.5 ,99.9 ,18.6 ,,,,
2021-07-05 15:00:00,101.8 ,57.9 ,54.3 ,48.5 ,11.0 ,473.8 ,0.0 ,58.2 ,34.4 ,,,,
2021-07-05 16:00:00,73.0 ,33.2 ,82.6 ,27.9 ,9.0 ,481.7 ,0.0 ,54.6 ,33.0 ,,,,
2021-07-05 17:00:00,77.1 ,28.8 ,45.6 ,26.4 ,6.0 ,493.5 ,0.6 ,87.9 ,25.6 ,,,,
2021-07-06 08:00:00,264.7 ,40.4 ,47.0 ,35.9 ,13.0 ,486.8 ,1.0 ,99.9 ,22.9 ,,,,
2021-07-06 09:00:00,99.2 ,33.1 ,2.0 ,31.9 ,15.0 ,495.7 ,1.2 ,99.6 ,25.3 ,,,,
2021-07-06 10:00:00,45.2 ,32.1 ,2.0 ,31.6 ,15.0 ,497.7 ,1.0 ,96.1 ,27.0 ,,,,
2021-07-06 18:00:00,95.6 ,76.3 ,82.3 ,65.1 ,41.0 ,582.2 ,1.0 ,95.0 ,28.3 ,,,,
2021-07-06 19:00:00,116.3 ,86.9 ,94.9 ,82.1 ,41.0 ,614.6 ,1.3 ,99.5 ,27.2 ,,,,
2021-07-06 20:00:00,134.0 ,97.5 ,112.2 ,100.4 ,47.0 ,608.4 ,1.7 ,99.9 ,26.1 ,,,,
2021-07-06 21:00:00,202.9 ,130.0 ,186.8 ,137.0 ,67.0 ,619.0 ,1.9 ,99.9 ,25.8 ,,,,
2021-07-07 19:00:00,97.9 ,44.2 ,96.0 ,43.3 ,22.0 ,526.3 ,0.1 ,87.4 ,28.5 ,,,,
2021-07-07 20:00:00,95.1 ,51.1 ,60.0 ,37.2 ,21.0 ,475.9 ,0.1 ,98.5 ,24.2 ,,,,
2021-07-08 00:00:00,86.9 ,58.8 ,165.0 ,86.6 ,12.0 ,521.6 ,0.8 ,99.9 ,23.0 ,,,,
2021-07-08 01:00:00,78.9 ,59.7 ,130.7 ,82.8 ,13.0 ,585.6 ,1.2 ,99.9 ,22.8 ,,,,
2021-07-08 02:00:00,74.0 ,53.0 ,97.0 ,61.9 ,22.0 ,576.3 ,0.6 ,99.9 ,22.7 ,,,,
2021-07-08 03:00:00,108.3 ,74.8 ,102.7 ,82.3 ,28.0 ,546.2 ,0.4 ,99.9 ,22.5 ,,,,
2021-07-08 04:00:00,105.1 ,69.2 ,111.2 ,80.8 ,30.0 ,555.1 ,0.5 ,99.9 ,22.3 ,,,,
2021-07-08 05:00:00,110.6 ,72.6 ,131.7 ,87.7 ,30.0 ,552.2 ,0.5 ,99.9 ,22.4 ,,,,
2021-07-08 06:00:00,117.4 ,80.8 ,103.5 ,78.3 ,28.0 ,549.7 ,0.5 ,99.9 ,23.5 ,,,,
2021-07-08 07:00:00,77.8 ,61.8 ,66.0 ,54.2 ,29.0 ,515.0 ,0.2 ,99.6 ,25.5 ,,,,
2021-07-08 09:00:00,90.8 ,61.3 ,121.0 ,51.4 ,15.0 ,484.3 ,0.1 ,85.2 ,29.5 ,,,,
2021-07-08 10:00:00,61.7 ,44.4 ,60.7 ,38.9 ,11.0 ,491.6 ,0.0 ,73.6 ,31.1 ,,,,
2021-07-08 11:00:00,54.2 ,37.5 ,37.3 ,32.7 ,10.0 ,487.6 ,0.0 ,65.2 ,32.0 ,,,,
2021-07-08 12:00:00,61.8 ,42.2 ,54.0 ,36.6 ,12.0 ,483.3 ,0.0 ,63.5 ,33.2 ,,,,
2021-07-08 20:00:00,78.9 ,45.8 ,63.4 ,43.9 ,40.0 ,542.6 ,1.2 ,95.0 ,28.0 ,,,,
2021-07-08 21:00:00,57.7 ,39.1 ,43.2 ,37.3 ,43.0 ,537.2 ,1.2 ,94.7 ,26.3 ,,,,
2021-07-08 22:00:00,53.8 ,37.5 ,52.8 ,36.1 ,25.0 ,523.9 ,1.2 ,96.4 ,25.7 ,,,,
2021-07-08 23:00:00,46.1 ,33.3 ,41.8 ,31.9 ,22.0 ,509.9 ,0.9 ,96.7 ,24.8 ,,,,
2021-07-09 01:00:00,63.0 ,44.5 ,99.4 ,47.3 ,23.0 ,540.3 ,1.1 ,99.1 ,24.7 ,,,,
2021-07-09 02:00:00,68.1 ,51.7 ,194.4 ,64.8 ,26.0 ,589.6 ,1.5 ,99.9 ,23.9 ,,,,
2021-07-09 03:00:00,71.5 ,51.1 ,171.1 ,57.9 ,28.0 ,586.6 ,1.4 ,99.9 ,23.7 ,,,,
2021-07-09 04:00:00,34.5 ,32.5 ,87.2 ,35.1 ,27.0 ,556.7 ,1.2 ,99.9 ,23.1 ,,,,
2021-07-09 05:00:00,28.5 ,18.4 ,43.8 ,22.0 ,10.0 ,552.9 ,1.2 ,99.9 ,23.2 ,,,,
2021-07-09 06:00:00,35.1 ,21.1 ,39.0 ,23.9 ,17.0 ,557.6 ,1.1 ,99.9 ,23.4 ,,,,
2021-07-09 07:00:00,51.1 ,33.8 ,51.8 ,32.2 ,24.0 ,545.0 ,1.3 ,99.9 ,24.2 ,,,,
2021-07-09 08:00:00,72.1 ,49.4 ,71.8 ,46.0 ,31.0 ,508.8 ,0.9 ,99.9 ,25.3 ,,,,
2021-07-09 09:00:00,93.7 ,65.0 ,75.1 ,53.1 ,41.0 ,511.9 ,0.3 ,98.2 ,27.6 ,,,,
2021-07-09 10:00:00,112.1 ,78.4 ,85.7 ,64.0 ,51.0 ,531.2 ,0.0 ,94.0 ,29.4 ,,,,
2021-07-09 12:00:00,113.1 ,78.9 ,82.6 ,61.7 ,23.0 ,503.3 ,0.1 ,75.4 ,32.5 ,,,,
2021-07-09 19:00:00,101.7 ,76.3 ,85.4 ,68.8 ,42.0 ,556.4 ,0.9 ,92.6 ,29.9 ,,,,
2021-07-09 20:00:00,91.5 ,62.4 ,75.3 ,59.2 ,18.0 ,605.4 ,1.6 ,94.5 ,27.3 ,,,,
2021-07-09 21:00:00,76.0 ,39.9 ,75.1 ,39.7 ,12.0 ,602.2 ,1.7 ,99.2 ,27.6 ,,,,
2021-07-09 22:00:00,79.8 ,40.0 ,73.6 ,40.7 ,14.0 ,618.2 ,2.2 ,99.8 ,27.0 ,,,,
2021-07-09 23:00:00,93.2 ,42.4 ,87.6 ,43.3 ,15.0 ,617.7 ,1.8 ,99.9 ,26.6 ,,,,
2021-07-10 00:00:00,113.5 ,43.3 ,114.5 ,45.0 ,18.0 ,632.3 ,1.7 ,99.9 ,25.9 ,,,,
2021-07-10 01:00:00,106.4 ,43.5 ,121.4 ,46.5 ,22.0 ,682.9 ,1.7 ,99.9 ,25.6 ,,,,
2021-07-10 02:00:00,92.4 ,44.6 ,122.2 ,47.1 ,28.0 ,788.8 ,2.2 ,99.9 ,25.6 ,,,,
2021-07-10 03:00:00,95.2 ,46.8 ,137.8 ,50.6 ,30.0 ,756.2 ,2.4 ,99.9 ,25.5 ,,,,
2021-07-10 04:00:00,114.9 ,49.1 ,138.8 ,52.7 ,31.0 ,700.4 ,1.8 ,99.9 ,25.5 ,,,,
2021-07-10 05:00:00,106.5 ,50.0 ,110.6 ,53.2 ,32.0 ,646.0 ,1.4 ,99.9 ,25.7 ,,,,
2021-07-10 06:00:00,101.7 ,52.3 ,87.4 ,50.7 ,34.0 ,595.2 ,1.2 ,99.9 ,26.6 ,,,,
2021-07-10 07:00:00,103.1 ,51.5 ,78.4 ,46.4 ,37.0 ,563.6 ,1.0 ,88.8 ,25.2 ,,,,
2021-07-10 08:00:00,105.9 ,54.0 ,70.6 ,45.0 ,38.0 ,522.6 ,0.5 ,96.7 ,29.9 ,,,,
2021-07-10 09:00:00,92.4 ,52.6 ,63.9 ,44.0 ,36.0 ,518.9 ,0.0 ,89.9 ,31.4 ,,,,
2021-07-10 10:00:00,80.2 ,53.7 ,59.0 ,44.3 ,40.0 ,513.9 ,0.0 ,78.6 ,32.9 ,,,,
2021-07-10 11:00:00,135.7 ,58.6 ,64.1 ,46.0 ,39.0 ,500.2 ,0.0 ,72.8 ,34.0 ,,,,
2021-07-10 19:00:00,222.0 ,81.7 ,108.4 ,75.4 ,52.0 ,578.6 ,1.1 ,94.5 ,30.6 ,,,,
2021-07-10 20:00:00,184.8 ,83.5 ,96.0 ,74.9 ,53.0 ,591.3 ,0.9 ,95.4 ,29.6 ,,,,
2021-07-11 01:00:00,39.7 ,26.9 ,256.5 ,37.2 ,37.0 ,532.3 ,0.5 ,99.9 ,24.0 ,,,,
2021-07-11 02:00:00,48.7 ,36.0 ,421.2 ,46.3 ,6.0 ,541.7 ,1.0 ,99.9 ,24.3 ,,,,
2021-07-11 03:00:00,47.9 ,37.5 ,518.0 ,51.7 ,8.0 ,538.9 ,1.0 ,99.9 ,24.5 ,,,,
2021-07-11 04:00:00,65.3 ,49.7 ,437.0 ,74.8 ,11.0 ,554.3 ,1.1 ,99.9 ,24.6 ,,,,
2021-07-11 05:00:00,77.5 ,59.4 ,503.2 ,83.6 ,20.0 ,561.7 ,1.2 ,99.9 ,25.3 ,,,,
2021-07-11 06:00:00,74.2 ,53.0 ,732.8 ,65.0 ,19.0 ,544.8 ,1.1 ,99.9 ,25.8 ,,,,
2021-07-11 07:00:00,65.2 ,44.1 ,166.1 ,45.1 ,17.0 ,526.1 ,0.7 ,99.9 ,27.0 ,,,,
2021-07-11 08:00:00,80.1 ,44.8 ,51.5 ,40.5 ,17.0 ,494.9 ,0.4 ,99.9 ,28.7 ,,,,
2021-07-11 09:00:00,94.7 ,50.3 ,54.0 ,44.5 ,17.0 ,471.9 ,0.0 ,99.6 ,30.9 ,,,,
2021-07-11 14:00:00,57.5 ,27.0 ,53.3 ,25.9 ,28.0 ,499.5 ,0.4 ,99.9 ,27.1 ,,,,
2021-07-11 15:00:00,40.5 ,6.6 ,21.9 ,8.8 ,24.0 ,489.0 ,0.1 ,99.8 ,25.0 ,,,,
2021-07-11 16:00:00,43.2 ,13.9 ,58.4 ,18.2 ,6.0 ,504.6 ,0.5 ,99.9 ,25.7 ,,,,
2021-07-11 17:00:00,56.9 ,28.2 ,170.5 ,31.1 ,10.0 ,560.3 ,0.6 ,99.9 ,27.0 ,,,,
2021-07-11 18:00:00,83.4 ,47.2 ,378.9 ,50.6 ,22.0 ,564.3 ,0.7 ,99.9 ,27.3 ,,,,
2021-07-11 19:00:00,125.5 ,89.2 ,844.7 ,102.3 ,54.0 ,562.4 ,1.3 ,99.9 ,27.9 ,,,,
2021-07-11 20:00:00,101.0 ,72.6 ,662.7 ,82.6 ,39.0 ,555.7 ,1.1 ,99.9 ,27.9 ,,,,
2021-07-11 21:00:00,144.1 ,100.0 ,483.9 ,115.6 ,37.0 ,541.7 ,0.9 ,99.9 ,27.1 ,,,,
2021-07-11 22:00:00,115.8 ,73.4 ,340.0 ,82.7 ,63.0 ,537.2 ,1.0 ,99.9 ,26.8 ,,,,
2021-07-11 23:00:00,125.2 ,79.0 ,284.7 ,89.5 ,62.0 ,526.4 ,1.2 ,99.9 ,26.6 ,,,,
2021-07-12 00:00:00,107.6 ,67.1 ,368.4 ,87.5 ,54.0 ,515.9 ,0.7 ,99.9 ,25.8 ,,,,
2021-07-12 01:00:00,63.8 ,48.2 ,471.5 ,80.4 ,51.0 ,522.6 ,0.5 ,99.9 ,24.8 ,,,,
2021-07-12 02:00:00,42.2 ,42.1 ,400.6 ,64.4 ,13.0 ,531.7 ,0.7 ,99.9 ,24.6 ,,,,
2021-07-12 03:00:00,49.0 ,40.3 ,410.5 ,60.2 ,13.0 ,541.8 ,0.7 ,99.9 ,24.7 ,,,,
2021-07-12 04:00:00,30.6 ,38.5 ,405.7 ,55.2 ,14.0 ,548.0 ,0.6 ,99.9 ,24.7 ,,,,
2021-07-12 05:00:00,46.6 ,36.3 ,222.1 ,44.2 ,18.0 ,532.8 ,0.4 ,99.9 ,24.5 ,,,,
2021-07-12 06:00:00,34.9 ,32.2 ,240.2 ,38.2 ,11.0 ,499.6 ,0.1 ,99.9 ,23.6 ,,,,
2021-07-12 07:00:00,61.5 ,42.9 ,523.4 ,56.3 ,12.0 ,503.8 ,0.3 ,99.9 ,23.9 ,,,,
2021-07-12 08:00:00,46.8 ,29.9 ,290.1 ,41.4 ,16.0 ,482.8 ,0.2 ,99.9 ,24.3 ,,,,
2021-07-12 09:00:00,44.7 ,23.4 ,76.0 ,26.7 ,7.0 ,475.1 ,0.1 ,99.9 ,25.3 ,,,,
2021-07-12 10:00:00,50.4 ,28.8 ,70.6 ,30.8 ,9.0 ,507.6 ,0.1 ,99.9 ,26.5 ,,,,
2021-07-12 11:00:00,43.5 ,28.8 ,35.0 ,27.6 ,11.0 ,466.8 ,0.0 ,99.9 ,28.0 ,,,,
2021-07-12 16:00:00,37.7 ,35.9 ,39.0 ,35.2 ,7.0 ,480.3 ,0.2 ,99.9 ,27.7 ,,,,
2021-07-12 21:00:00,59.5 ,45.8 ,83.0 ,53.3 ,10.0 ,514.7 ,0.4 ,99.9 ,26.8 ,,,,
2021-07-12 22:00:00,59.2 ,50.2 ,162.8 ,63.4 ,13.0 ,524.6 ,0.5 ,99.9 ,26.4 ,,,,
2021-07-12 23:00:00,63.2 ,53.1 ,281.1 ,66.5 ,16.0 ,520.7 ,0.8 ,99.9 ,26.2 ,,,,
2021-07-13 00:00:00,79.0 ,62.0 ,442.3 ,87.4 ,20.0 ,516.6 ,1.3 ,99.9 ,26.1 ,,,,
2021-07-13 01:00:00,83.3 ,60.6 ,434.8 ,79.5 ,27.0 ,559.8 ,1.0 ,99.9 ,26.3 ,,,,
2021-07-13 02:00:00,98.7 ,66.3 ,471.6 ,86.7 ,28.0 ,558.1 ,1.0 ,99.9 ,26.3 ,,,,
2021-07-13 03:00:00,108.3 ,69.9 ,528.9 ,93.6 ,37.0 ,560.9 ,1.1 ,99.9 ,26.4 ,,,,
2021-07-13 04:00:00,107.5 ,69.4 ,939.6 ,97.6 ,43.0 ,594.8 ,1.9 ,99.9 ,26.6 ,,,,
2021-07-13 05:00:00,105.2 ,69.0 ,613.2 ,92.6 ,41.0 ,593.6 ,1.7 ,99.9 ,26.6 ,,,,
2021-07-13 06:00:00,71.3 ,51.3 ,131.6 ,60.5 ,38.0 ,532.3 ,0.8 ,99.9 ,26.5 ,,,,
2021-07-13 07:00:00,24.9 ,19.5 ,33.2 ,23.0 ,29.0 ,486.8 ,0.2 ,99.9 ,25.5 ,,,,
2021-07-13 17:00:00,69.7 ,34.6 ,470.5 ,35.7 ,39.0 ,490.2 ,0.0 ,91.7 ,30.5 ,,,,
2021-07-13 18:00:00,69.2 ,39.7 ,74.3 ,47.7 ,20.0 ,505.6 ,0.5 ,99.8 ,27.4 ,,,,
2021-07-13 19:00:00,64.2 ,43.3 ,95.3 ,50.3 ,26.0 ,528.3 ,0.8 ,99.9 ,27.9 ,,,,
2021-07-13 20:00:00,38.1 ,26.6 ,35.8 ,30.9 ,20.0 ,493.6 ,0.3 ,99.9 ,26.5 ,,,,
2021-07-13 21:00:00,31.2 ,17.9 ,26.4 ,23.0 ,10.0 ,515.6 ,0.7 ,99.9 ,26.0 ,,,,
2021-07-13 22:00:00,46.1 ,31.5 ,62.1 ,38.0 ,6.0 ,515.2 ,0.6 ,99.9 ,26.1 ,,,,
